寒,寒,寒,1,AAA,カン,さむ·い,"さ, さん",cold,"寒い (さむい): cold (e.g. weather)<br>寒気 (さむけ): chill, the shivers, shivering fit",3,1456
寛,寬,宽,5,ABC,カン,"くつろ·ぐ, ひろ·い, ゆる·やか","とも, のぶ, のり, ひろし, ひろん, ゆた, ゆたか","tolerant, leniency, generosity, relax, feel at home, be at ease, broadminded","寛容 (かんよう): tolerance, open-mindedness, forbearance, generosity, magnanimity",8,1377
寝,寢,寝,3,ABA,シン,"ね·る, ね·かす, い·ぬ, みたまや, や·める",,"lie down, sleep, rest, bed, remain unsold","寝る (ねる): to sleep (lying down)<br>昼寝 (ひるね): nap (afternoon), siesta<br>寝台 (しんだい): bed, couch<br>寝巻き (ねまき): sleep-wear, nightclothes, pyjamas, pajamas, nightgown, nightdress<br>寝かせる (ねかせる): to put to bed",8,1034
察,察,察,1,AAA,サツ,,,"guess, presume, surmise, judge, understand","警察 (けいさつ): police<br>観察 (かんさつ): observation, survey, watching<br>診察 (しんさつ): medical examination<br>視察 (しさつ): inspection, observation<br>察する (さっする): to guess, to sense, to presume, to judge",4,477
寡,寡,寡,1,AAA,カ,,,"widow, minority, few",,8,2035
寧,寧,宁,2,AAB,ネイ,むし·ろ,"あき, やす, やすし, よし","rather, preferably, peaceful, quiet, tranquility","丁寧 (ていねい): polite, courteous, civil",8,1697
審,審,审,2,AAB,シン,"つまび·らか, つぶさ·に",あきら,"hearing, judge, trial","審判 (しんぱん): refereeing, trial, judgement, judgment, umpire, referee<br>審議 (しんぎ): deliberation<br>審査 (しんさ): judging, inspection, examination, investigation, review<br>不審 (ふしん): incomplete understanding, doubt, question, distrust, suspicion, strangeness, infidelity",8,412
寮,寮,寮,1,AAA,リョウ,,,"dormitory, hostel, villa, tea pavillion","寮 (りょう): hostel, dormitory",8,1705
寸,寸,寸,1,AAA,スン,,"す, みき","measurement, tenth of a shaku, a little, small","寸法 (すんぽう): measurement, size, extent, dimension",6,1669
寺,寺,寺,1,AAA,ジ,てら,,Buddhist temple,寺 (てら): temple (Buddhist)<br>寺院 (じいん): Buddhist temple,2,879
対,對,对,5,ABC,"タイ, ツイ","あいて, こた·える, そろ·い, つれあ·い, なら·ぶ, むか·う",つし,"vis-a-vis, opposite, even, equal, versus, anti-, compare","反対 (はんたい): opposition, resistance, antagonism, hostility, objection, dissent<br>対象 (たいしょう): target, object (of worship, study, etc.), subject (of taxation, etc.)<br>絶対 (ぜったい): definitely, absolutely, unconditionally<br>対する (たいする): to face (each other), to be facing<br>対策 (たいさく): measure, step, countermeasure, counterplan, countermove, strategy, preparation (e.g. for a test)",3,34
寿,壽,寿,3,ABA,"ジュ, ス, シュウ","ことぶき, ことぶ·く, ことほ·ぐ","かず, じ, じゅう, すっ, すみ, とし, としかつ, なが, のぶ, のり, ひさ, ひさし, やす","longevity, congratulations, one's natural life",寿命 (じゅみょう): life span,8,1245
封,封,封,1,AAA,"フウ, ホウ",,,"seal, closing","封筒 (ふうとう): envelope<br>封鎖 (ふうさ): blockade, lockdown, sealing off (an area)<br>封 (ふう): seal<br>同封 (どうふう): enclosing (e.g. with a letter)<br>封建 (ほうけん): feudalistic",8,1143
専,專,专,5,ABC,セン,もっぱ·ら,,"specialty, exclusive, mainly, solely","専門 (せんもん): speciality, specialty, subject of study, expert, area of expertise<br>専攻 (せんこう): major subject, special study<br>専制 (せんせい): despotism, autocracy<br>専用 (せんよう): (one's) exclusive use, private use, personal use<br>専修 (せんしゅう): specialization, specialisation",6,506
射,射,射,1,AAA,シャ,"い·る, さ·す, う·つ",,"shoot, shine into, onto, archery","注射 (ちゅうしゃ): injection, jab, shot<br>発射 (はっしゃ): firing (esp. a rocket or missile), launching, shooting, discharge, catapult<br>放射能 (ほうしゃのう): radioactivity<br>放射 (ほうしゃ): radiation, emission<br>反射 (はんしゃ): reflection, reverberation",6,937
将,将,将,1,AAA,"ショウ, ソウ","まさ·に, はた, まさ, ひきい·る, もって","かつ, かつり, すすむ, たか, ゆき","leader, commander, general, admiral, or, and again, soon, from now on, just about","将来 (しょうらい): future (usually near), prospects<br>将棋 (しょうぎ): shogi, Japanese chess",6,634
尉,尉,尉,1,AAA,"イ, ジョウ",,,"military officer, jailer, old man, rank",,8,2007
尊,尊,尊,1,AAA,ソン,"たっと·い, とうと·い, たっと·ぶ, とうと·ぶ","さだ, たか, たけ, みこと","revered, valuable, precious, noble, exalted","尊重 (そんちょう): respect, esteem, regard<br>尊敬 (そんけい): respect, esteem, reverence, honour, honor",6,1181
尋,尋,寻,2,AAB,ジン,"たず·ねる, ひろ","ず, つぐ","inquire, fathom, look for","尋ねる (たずねる): to ask, to enquire, to inquire",8,1398
導,導,导,2,AAB,ドウ,みちび·く,みち,"guidance, leading, conduct, usher","指導 (しどう): guidance, leadership, instruction, direction, coaching<br>導入 (どうにゅう): introduction, bringing in, leading in, installation<br>主導 (しゅどう): leadership, initiative, spearhead<br>誘導 (ゆうどう): guidance, leading, induction, introduction, incitement, inducement",5,354
小,小,小,1,AAA,ショウ,"ちい·さい, こ〜, お〜, さ〜","いさら, こう, さざ, しゃお, ちいさ","little, small","小さい (ちいさい): small, little, tiny<br>小説 (しょうせつ): novel, (short) story<br>小学校 (しょうがっこう): primary school, elementary school, grade school<br>小鳥 (ことり): small bird, little bird<br>小屋 (こや): hut, cabin, shed, (animal) pen",1,114
少,少,少,1,AAA,ショウ,"すく·ない, すこ·し",,"few, little","少し (すこし): small quantity, little, few, something<br>少ない (すくない): few, a little, scarce, insufficient, seldom<br>少年 (しょうねん): boy, juvenile, young boy, youth, lad<br>少女 (しょうじょ): little girl, maiden, young lady, female usually between 7 and 18 years old<br>多少 (たしょう): more or less, somewhat, a little, a few, some",2,287
尚,尚,尚,1,AAA,ショウ,なお,"たか, たかし, ないし, なり, ひさ, ひさし","esteem, furthermore, still, yet","尚 (なお): still, yet<br>高尚 (こうしょう): high, noble, refined, advanced",8,1531
就,就,就,1,AAA,"シュウ, ジュ","つ·く, つ·ける","たか, なり","concerning, settle, take position, depart, study, per","就いて (ついて): about, concerning, as to, regarding<br>就職 (しゅうしょく): finding employment, getting a job<br>就任 (しゅうにん): assumption (of office), taking up (a post), inauguration, installation<br>就業 (しゅうぎょう): employment, starting work",6,624
尺,尺,尺,1,AAA,シャク,,せき,"shaku, Japanese foot, measure, scale, rule",,6,1940
尼,尼,尼,1,AAA,ニ,あま,,nun,,8,1844
尽,盡,尽,3,ABA,"ジン, サン","つ·きる, つ·くす, つ·かす, 〜づ·く, 〜ず·く, ことごと·く",,"exhaust, use up, run out of, deplete, befriend, serve","尽くす (つくす): to exhaust, to run out<br>尽きる (つきる): to be used up, to be run out, to be exhausted, to be consumed, to come to an end",8,1234
尾,尾,尾,1,AAA,ビ,お,,"tail, end, counter for fish, lower slope of mountain","尾 (お): tail (animal, kite, comet, etc.), tail end",8,875
尿,尿,尿,1,AAA,ニョウ,"ゆばり, いばり, しと",,urine,尿 (にょう): urine,8,1672
局,局,局,1,AAA,キョク,つぼね,,"bureau, board, office, affair, conclusion, court lady, lady-in-waiting, her apartment","郵便局 (ゆうびんきょく): post office<br>結局 (けっきょく): after all, in the end, ultimately, eventually<br>局 (きょく): bureau, department<br>薬局 (やっきょく): pharmacy, drugstore, chemist's (shop)",3,286
居,居,居,1,AAA,"キョ, コ","い·る, 〜い, お·る","おき, ぐ, すえ","reside, to be, exist, live with","居る (おる): to be (animate), to be, to exist<br>芝居 (しばい): play, drama<br>居間 (いま): living room (Western style), sitting room<br>居眠り (いねむり): nodding off (while sitting), dozing<br>居住 (きょじゅう): residence, abode, dwelling",5,836
屈,屈,屈,1,AAA,クツ,"かが·む, かが·める",くっ,"yield, bend, flinch, submit","退屈 (たいくつ): tedium, boredom, dullness<br>理屈 (りくつ): theory, reason<br>窮屈 (きゅうくつ): narrow, tight, cramped<br>屈折 (くっせつ): bending, curving, twisting, turning, winding",8,1434
届,屆,届,3,ABA,カイ,"とど·ける, 〜とど·け, とど·く",,"deliver, reach, arrive, report, notify, forward","届 (とどけ): report, notification, registration",6,939
屋,屋,屋,1,AAA,オク,や,た,"roof, house, shop, dealer, seller","部屋 (へや): room, chamber<br>八百屋 (やおや): greengrocer, fruit and vegetable shop<br>屋上 (おくじょう): rooftop<br>屋根 (やね): roof<br>小屋 (こや): hut, cabin, shed, (animal) pen",3,616
展,展,展,1,AAA,テン,,"のぶ, のり, ひろ, ゆき","unfold, expand","展覧会 (てんらんかい): exhibition<br>発展 (はってん): development, growth, expansion, extension, flourishing<br>展開 (てんかい): development, evolution, progressing, unfolding, (plot) twist<br>進展 (しんてん): progress, development<br>展示 (てんじ): exhibition, display",6,352
属,屬,属,3,ABA,"ゾク, ショク","さかん, つく, やから","さっか, つき","belong, genus, subordinate official, affiliated","金属 (きんぞく): metal<br>付属 (ふぞく): attached, belonging (to), included, enclosed, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary<br>属する (ぞくする): to belong to, to come under, to be affiliated with, to be subject to<br>所属 (しょぞく): belonging to (a group, organization, etc.), affiliation (with), being attached to, being under the control of",5,912
層,層,层,2,AAB,ソウ,,,"stratum, social class, layer, story, floor","一層 (いっそう): much more, still more, all the more, more than ever<br>高層 (こうそう): high-rise (building), multistory, multistoried, tall<br>階層 (かいそう): class, level, stratum, layer, hierarchy",6,801
履,履,履,1,AAA,リ,は·く,,"perform, complete, footgear, shoes, boots, put on (the feet)","草履 (ぞうり): zōri, traditional Japanese thonged sandals<br>履歴 (りれき): personal history, background, career",8,1619
屯,屯,屯,1,AAA,トン,たむろ,,"barracks, police station, camp, ton",,8,1980
山,山,山,1,AAA,"サン, セン",やま,"さ, やの, やん",mountain,"山 (やま): mountain, hill<br>沢山 (たくさん): a lot, lots, plenty, many, a large number, much, a great deal, a good deal<br>登山 (とざん): mountain climbing<br>火山 (かざん): volcano<br>山林 (さんりん): mountain forest, forest on a mountain, montane forest",1,131
岐,岐,岐,1,AAA,"キ, ギ",,"たかし, また","branch off, fork in road, scene, arena, theater",,4,1428
岩,岩,岩,1,AAA,ガン,いわ,,"boulder, rock, cliff","岩 (いわ): rock, boulder<br>溶岩 (ようがん): lava<br>岩石 (がんせき): rock",2,787
岬,岬,岬,1,AAA,コウ,みさき,さき,"headland, cape, spit, promontory",岬 (みさき): cape (on coast),8,1972
岳,岳,岳,1,AAA,ガク,たけ,"おか, たか, たけん","point, peak, mountain",山岳 (さんがく): mountains,8,1334
岸,岸,岸,1,AAA,ガン,きし,けし,beach,"海岸 (かいがん): coast, beach<br>岸 (きし): bank, coast, shore<br>沿岸 (えんがん): coast, shore, littoral",3,556
峠,,,0,ANN,,とうげ,,"mountain peak, mountain pass, climax, crest, (kokuji)","峠 (とうげ): (mountain) pass, ridge, peak",8,1941
峡,峽,峡,3,ABA,"キョウ, コウ",はざま,"き, ば","gorge, ravine","海峡 (かいきょう): channel (e.g. between two land masses), strait",8,1833
峰,峰,峰,1,AAA,ホウ,"みね, ね","ぶ, ほ","summit, peak","峰 (みね): peak, summit, ridge, top",8,1836
島,島,岛,2,AAB,トウ,しま,,island,"島 (しま): island<br>半島 (はんとう): peninsula<br>列島 (れっとう): archipelago, chain of islands",3,245
崇,崇,崇,1,AAA,スウ,あが·める,"す, たか, たかし, たかむ","adore, respect, revere, worship","崇拝 (すうはい): worship, adoration, admiration, cult",8,1970
崎,崎,崎,1,AAA,キ,"さき, さい, みさき",,"promontory, cape, spit",,4,533
崩,崩,崩,1,AAA,ホウ,"くず·れる, 〜くず·れ, くず·す",,"crumble, die, demolish, level","崩れる (くずれる): to collapse, to crumble<br>崩す (くずす): to destroy, to demolish, to pull down, to tear down, to level<br>崩壊 (ほうかい): collapse, crumbling, breaking down, caving in<br>雪崩 (なだれ): avalanche, snowslide",8,778
川,川,川,1,AAA,セン,かわ,"か, こ, さわ","stream, river, river or three-stroke river radical (no. 47)","川 (かわ): river, stream<br>河川 (かせん): rivers",1,181
州,州,州,1,AAA,"シュウ, ス",す,くに,"state, province","州 (しゅう): state (US, Australia, India, Germany, etc.), province (e.g. Canada), canton (e.g. Switzerland), oblast (e.g. Russia), department (e.g. ancient China)",3,386
巡,巡,巡,1,AAA,ジュン,"めぐ·る, めぐ·り",,"patrol, go around, circumference","お巡りさん (おまわりさん): police officer<br>巡査 (じゅんさ): police officer, policeman, constable<br>巡る (めぐる): to go around",8,1262
巣,巢,巢,4,ABB,ソウ,"す, す·くう",,"nest, rookery, hive, cobweb, den","巣 (す): nest, rookery, breeding place, hive",4,1588
工,工,工,1,AAA,"コウ, ク, グ",,もく,"craft, construction, katakana e radical (no. 48)","工場 (こうじょう): factory, plant, mill, workshop<br>工業 (こうぎょう): (manufacturing) industry<br>人工 (じんこう): artificial, man-made, human work, human skill, artificiality<br>工事 (こうじ): construction work<br>工夫 (くふう): scheme, device, scheming, devising, figuring out, coming up with, solving ingeniously",2,299
左,左,左,1,AAA,"サ, シャ",ひだり,そ,left,"左 (ひだり): left, left hand side<br>左右 (さゆう): left and right, right and left<br>左利き (ひだりきき): left-handedness, left-handed person, left-hander",1,630
